DQ_Run_ID,Table_Name,Rule_Name,Severity,Issue_Count,Load_Timestamp
2611,dim_time,Duplicate Keys,Medium,4,2024-10-03
2612,dim_student_profile,Outlier Detection,Medium,3,2024-02-06
2613,fact_enrolment_hea,Referential Integrity,Medium,9,2024-09-24
2614,dim_student_profile,Invalid Domain,Low,7,2024-07-16
2615,dim_student_profile,Outlier Detection,Low,6,2024-09-11
2616,dim_time,Outlier Detection,High,11,2024-01-15
2617,dim_student_profile,Duplicate Keys,High,1,2024-03-25
2618,dim_student_profile,Missing Values,High,7,2024-04-01
2619,dim_institution,Duplicate Keys,High,7,2024-04-09
2620,dim_time,Missing Values,Low,4,2024-06-22
2621,fact_student_term,Missing Values,Medium,4,2024-08-02
2622,fact_enrolment_hea,Outlier Detection,Low,2,2024-12-30
2623,dim_student_profile,Missing Values,High,6,2024-03-26
2624,fact_enrolment_hea,Invalid Domain,Low,5,2024-03-22
2625,fact_student_term,Invalid Domain,Medium,6,2024-11-17
2626,fact_enrolment_hea,Invalid Domain,Low,9,2024-04-26
2627,fact_student_term,Outlier Detection,Low,6,2024-06-15
2628,dim_institution,Duplicate Keys,Low,6,2024-08-29
2629,dim_student_profile,Referential Integrity,High,7,2024-10-04
2630,fact_student_term,Missing Values,Medium,6,2024-12-07
2631,fact_enrolment_hea,Referential Integrity,Low,8,2024-05-13
2632,dim_student_profile,Duplicate Keys,Medium,2,2024-12-31
2633,dim_institution,Duplicate Keys,Medium,5,2024-06-28
2634,dim_student_profile,Outlier Detection,Low,10,2024-06-13
2635,fact_student_term,Invalid Domain,Low,3,2024-07-30
2636,dim_institution,Invalid Domain,High,6,2024-01-06
2637,fact_enrolment_hea,Duplicate Keys,Medium,6,2024-03-13
2638,dim_institution,Outlier Detection,Low,7,2024-12-22
2639,dim_institution,Outlier Detection,Medium,3,2024-03-17
2640,dim_time,Missing Values,Low,10,2024-10-09
2641,dim_institution,Invalid Domain,Low,4,2024-08-02
2642,dim_institution,Duplicate Keys,Low,5,2024-06-13
2643,dim_student_profile,Referential Integrity,Low,1,2024-06-22
2644,fact_enrolment_hea,Invalid Domain,Medium,4,2024-04-07
2645,dim_student_profile,Missing Values,High,4,2024-01-25
2646,dim_student_profile,Outlier Detection,Low,6,2024-05-30
2647,fact_student_term,Duplicate Keys,Low,2,2024-08-07
2648,dim_student_profile,Invalid Domain,Medium,5,2024-06-02
2649,dim_time,Referential Integrity,High,5,2024-03-16
2650,dim_time,Missing Values,Medium,5,2024-08-18
2651,fact_student_term,Missing Values,High,7,2024-01-03
2652,fact_enrolment_hea,Invalid Domain,Low,7,2024-03-13
2653,fact_enrolment_hea,Referential Integrity,Medium,6,2024-04-20
2654,dim_student_profile,Missing Values,Low,4,2024-11-30
2655,dim_student_profile,Duplicate Keys,Low,5,2024-03-12
2656,dim_student_profile,Missing Values,Low,2,2024-09-11
2657,fact_enrolment_hea,Referential Integrity,Low,4,2024-08-05
2658,dim_institution,Outlier Detection,High,9,2024-07-26
2659,dim_time,Outlier Detection,High,6,2024-09-05
2660,dim_institution,Invalid Domain,Low,4,2024-10-16
2661,dim_institution,Referential Integrity,Low,8,2024-12-05
2662,fact_enrolment_hea,Missing Values,Low,5,2024-03-05
2663,dim_institution,Missing Values,Low,8,2024-10-11
2664,fact_student_term,Outlier Detection,Medium,3,2024-01-04
2665,dim_student_profile,Outlier Detection,High,3,2024-07-14
2666,fact_student_term,Duplicate Keys,High,3,2024-04-28
2667,dim_time,Outlier Detection,Medium,5,2024-07-08
2668,dim_student_profile,Duplicate Keys,Medium,8,2024-06-14
2669,dim_institution,Missing Values,Low,9,2024-08-19
2670,dim_time,Duplicate Keys,Low,7,2024-05-09
2671,dim_student_profile,Duplicate Keys,Low,4,2024-04-01
2672,dim_institution,Invalid Domain,Medium,6,2024-11-27
2673,fact_student_term,Outlier Detection,Medium,7,2024-05-04
2674,dim_student_profile,Duplicate Keys,Low,2,2024-10-26
2675,dim_institution,Missing Values,Low,3,2024-07-25
2676,fact_student_term,Referential Integrity,Low,2,2024-04-23
2677,dim_time,Duplicate Keys,High,4,2024-12-26
2678,dim_time,Outlier Detection,Low,5,2024-12-16
2679,dim_time,Invalid Domain,Medium,6,2024-04-10
2680,dim_time,Missing Values,Medium,4,2024-02-01
2681,fact_enrolment_hea,Invalid Domain,Low,0,2024-05-10
2682,dim_student_profile,Referential Integrity,Medium,6,2024-01-17
2683,dim_student_profile,Duplicate Keys,High,4,2024-09-04
2684,fact_enrolment_hea,Duplicate Keys,Low,3,2024-03-04
2685,dim_institution,Outlier Detection,High,5,2024-03-18
2686,dim_institution,Duplicate Keys,Low,6,2024-07-18
2687,dim_time,Missing Values,Low,4,2024-02-10
2688,fact_student_term,Referential Integrity,High,5,2024-09-14
2689,dim_institution,Invalid Domain,Medium,4,2024-06-29
2690,fact_student_term,Referential Integrity,High,4,2024-10-16
2691,dim_student_profile,Duplicate Keys,Medium,4,2024-05-04
2692,fact_student_term,Invalid Domain,High,1,2024-12-09
2693,dim_student_profile,Outlier Detection,Medium,6,2024-04-21
2694,fact_enrolment_hea,Referential Integrity,Medium,5,2024-08-22
2695,fact_enrolment_hea,Invalid Domain,Medium,4,2024-07-20
2696,dim_time,Invalid Domain,Low,6,2024-02-09
2697,dim_institution,Invalid Domain,High,5,2024-07-17
2698,dim_time,Missing Values,Low,1,2024-11-06
2699,dim_student_profile,Referential Integrity,Low,3,2024-05-05
2700,dim_time,Invalid Domain,Low,6,2024-03-14
2701,fact_student_term,Referential Integrity,Medium,5,2024-06-27
2702,dim_student_profile,Invalid Domain,Low,2,2024-01-05
2703,fact_enrolment_hea,Outlier Detection,Low,6,2024-11-07
2704,dim_institution,Outlier Detection,High,6,2024-04-27
2705,dim_student_profile,Outlier Detection,Low,4,2024-08-19
2706,dim_student_profile,Duplicate Keys,Medium,5,2024-05-28
2707,fact_student_term,Invalid Domain,Low,2,2024-11-09
2708,dim_institution,Duplicate Keys,Low,9,2024-07-19
2709,fact_enrolment_hea,Referential Integrity,Low,4,2024-12-14
2710,dim_student_profile,Duplicate Keys,Medium,2,2024-01-31
2711,dim_student_profile,Referential Integrity,Low,1,2024-08-24
2712,fact_student_term,Referential Integrity,High,5,2024-06-03
2713,dim_time,Referential Integrity,Low,2,2024-07-16
2714,fact_enrolment_hea,Duplicate Keys,Low,8,2024-04-16
2715,dim_institution,Invalid Domain,Low,6,2024-06-07
2716,dim_student_profile,Duplicate Keys,Low,4,2024-06-17
2717,dim_student_profile,Invalid Domain,Medium,3,2024-10-27
2718,fact_enrolment_hea,Invalid Domain,High,8,2024-09-14
2719,dim_time,Referential Integrity,Medium,0,2024-03-02
2720,dim_student_profile,Duplicate Keys,Low,4,2024-05-28
2721,fact_enrolment_hea,Invalid Domain,Low,2,2024-06-10
2722,fact_student_term,Outlier Detection,Low,7,2024-03-26
2723,dim_time,Invalid Domain,High,2,2024-01-13
2724,dim_institution,Outlier Detection,Low,4,2024-10-01
2725,dim_student_profile,Duplicate Keys,Medium,5,2024-05-03
2726,fact_enrolment_hea,Duplicate Keys,Low,7,2024-12-23
2727,fact_student_term,Duplicate Keys,Low,1,2024-04-13
2728,dim_institution,Invalid Domain,Low,5,2024-02-18
2729,fact_enrolment_hea,Missing Values,Low,6,2024-01-03
2730,fact_enrolment_hea,Invalid Domain,Medium,2,2024-09-06
2731,dim_institution,Invalid Domain,Low,3,2024-09-09
2732,fact_student_term,Referential Integrity,Medium,1,2024-07-29
2733,fact_student_term,Referential Integrity,Low,7,2024-03-11
2734,dim_time,Invalid Domain,High,3,2024-09-27
2735,dim_student_profile,Outlier Detection,Low,6,2024-02-07
2736,dim_institution,Referential Integrity,High,4,2024-06-01
2737,dim_institution,Invalid Domain,Medium,4,2024-11-12
2738,dim_institution,Missing Values,High,9,2024-08-02
2739,fact_student_term,Outlier Detection,Low,11,2024-01-10
2740,dim_student_profile,Duplicate Keys,Medium,8,2024-04-09
2741,dim_time,Invalid Domain,Low,7,2024-12-22
2742,fact_enrolment_hea,Invalid Domain,Low,5,2024-10-24
2743,fact_enrolment_hea,Outlier Detection,Low,5,2024-08-21
2744,dim_institution,Referential Integrity,Low,8,2024-07-17
2745,dim_student_profile,Referential Integrity,High,6,2024-06-22
2746,fact_student_term,Referential Integrity,Low,5,2024-08-04
2747,dim_student_profile,Duplicate Keys,Medium,6,2024-02-09
2748,dim_student_profile,Outlier Detection,Medium,4,2024-07-04
2749,fact_student_term,Outlier Detection,Low,5,2024-10-06
2750,dim_institution,Referential Integrity,Medium,4,2024-03-09
2751,dim_student_profile,Referential Integrity,Low,3,2024-09-05
2752,fact_enrolment_hea,Missing Values,Medium,5,2024-03-25
2753,fact_student_term,Missing Values,Low,7,2024-06-16
2754,dim_time,Invalid Domain,High,6,2024-01-29
2755,dim_institution,Invalid Domain,Medium,8,2024-02-06
2756,fact_student_term,Outlier Detection,High,6,2024-01-20
2757,dim_time,Outlier Detection,Low,6,2024-05-25
2758,dim_time,Duplicate Keys,Low,4,2024-09-16
2759,dim_student_profile,Duplicate Keys,Low,3,2024-05-18
2760,dim_student_profile,Missing Values,Low,5,2024-09-11
2761,dim_student_profile,Invalid Domain,Low,8,2024-03-26
2762,fact_student_term,Missing Values,Medium,6,2024-02-21
2763,fact_student_term,Missing Values,Low,5,2024-10-25
2764,dim_institution,Invalid Domain,Low,6,2024-05-21
2765,dim_student_profile,Duplicate Keys,High,9,2024-05-01
2766,dim_time,Invalid Domain,Medium,9,2024-05-30
2767,fact_enrolment_hea,Referential Integrity,Low,6,2024-11-28
2768,dim_institution,Referential Integrity,Low,4,2024-05-27
2769,fact_student_term,Referential Integrity,Low,5,2024-03-23
2770,dim_institution,Outlier Detection,Low,4,2024-05-28
2771,dim_institution,Duplicate Keys,Medium,3,2024-06-18
2772,dim_institution,Duplicate Keys,Low,10,2024-11-20
2773,dim_institution,Outlier Detection,High,3,2024-09-26
2774,fact_enrolment_hea,Missing Values,Medium,7,2024-08-15
2775,dim_student_profile,Referential Integrity,Medium,9,2024-11-21
2776,dim_time,Referential Integrity,Low,2,2024-01-05
2777,dim_institution,Missing Values,Low,7,2024-05-31
2778,dim_institution,Invalid Domain,Medium,3,2024-08-08
2779,dim_institution,Invalid Domain,Low,8,2024-06-05
2780,dim_student_profile,Duplicate Keys,Low,8,2024-09-14
2781,fact_student_term,Outlier Detection,Low,4,2024-01-06
2782,fact_student_term,Duplicate Keys,Low,6,2024-10-16
2783,fact_enrolment_hea,Invalid Domain,Medium,4,2024-07-22
2784,fact_student_term,Missing Values,Low,4,2024-10-04
2785,dim_institution,Duplicate Keys,Low,5,2024-05-13
2786,dim_institution,Referential Integrity,Low,5,2024-11-18
2787,dim_institution,Referential Integrity,Medium,7,2024-03-17
2788,fact_enrolment_hea,Missing Values,High,3,2024-12-11
2789,dim_institution,Invalid Domain,High,3,2024-04-25
2790,fact_student_term,Referential Integrity,Low,2,2024-07-19
2791,dim_student_profile,Referential Integrity,Low,3,2024-03-27
2792,dim_student_profile,Outlier Detection,Low,3,2024-03-08
2793,dim_time,Duplicate Keys,Medium,4,2024-04-10
2794,fact_student_term,Invalid Domain,Medium,3,2024-06-10
2795,dim_institution,Duplicate Keys,Medium,6,2024-11-08
2796,dim_student_profile,Invalid Domain,Low,6,2024-03-11
2797,fact_student_term,Referential Integrity,Medium,7,2024-06-21
2798,dim_student_profile,Outlier Detection,Low,8,2024-06-17
2799,dim_institution,Duplicate Keys,Medium,4,2024-04-12
2800,dim_student_profile,Referential Integrity,Low,4,2024-08-15
2801,dim_time,Invalid Domain,Medium,5,2024-05-12
2802,dim_time,Duplicate Keys,Low,6,2024-02-29
2803,dim_student_profile,Duplicate Keys,Low,7,2024-05-24
2804,fact_student_term,Referential Integrity,Medium,10,2024-07-29
2805,fact_student_term,Duplicate Keys,Low,3,2024-04-18
2806,fact_student_term,Outlier Detection,Medium,3,2024-07-11
2807,dim_student_profile,Outlier Detection,Medium,4,2024-12-22
2808,fact_student_term,Referential Integrity,Medium,2,2024-07-01
2809,dim_institution,Invalid Domain,Low,1,2024-01-09
2810,dim_time,Referential Integrity,Low,4,2024-05-11
2811,dim_institution,Outlier Detection,Medium,6,2024-03-14
2812,fact_student_term,Missing Values,Low,4,2024-04-05
2813,dim_institution,Missing Values,Medium,6,2024-05-08
2814,fact_student_term,Duplicate Keys,Low,5,2024-12-08
2815,dim_student_profile,Duplicate Keys,Low,3,2024-08-09
2816,dim_institution,Missing Values,Low,5,2024-05-07
2817,dim_student_profile,Outlier Detection,Low,10,2024-12-12
2818,dim_student_profile,Duplicate Keys,Low,2,2024-11-30
2819,fact_enrolment_hea,Referential Integrity,Medium,8,2024-01-07
2820,fact_student_term,Referential Integrity,Medium,4,2024-08-12
2821,dim_time,Outlier Detection,Low,6,2024-04-25
2822,fact_student_term,Duplicate Keys,High,2,2024-04-12
2823,dim_time,Referential Integrity,Low,4,2024-08-13
2824,fact_student_term,Duplicate Keys,High,7,2024-02-22
2825,dim_student_profile,Duplicate Keys,Medium,6,2024-01-03
2826,dim_institution,Referential Integrity,Medium,3,2024-11-13
2827,dim_institution,Missing Values,Low,4,2024-02-01
2828,fact_enrolment_hea,Referential Integrity,Low,4,2024-09-14
2829,dim_time,Outlier Detection,Low,7,2024-03-20
2830,dim_time,Invalid Domain,Medium,5,2024-05-03
2831,dim_time,Referential Integrity,Low,7,2024-12-02
2832,dim_student_profile,Duplicate Keys,Medium,4,2024-11-04
2833,dim_time,Duplicate Keys,Low,3,2024-09-16
2834,dim_institution,Referential Integrity,Medium,3,2024-11-07
2835,dim_student_profile,Invalid Domain,Low,3,2024-12-01
2836,fact_student_term,Referential Integrity,Low,3,2024-07-28
2837,dim_time,Invalid Domain,Low,4,2024-02-14
2838,dim_time,Invalid Domain,Low,6,2024-11-04
2839,fact_student_term,Outlier Detection,Low,4,2024-11-24
2840,dim_time,Duplicate Keys,Medium,11,2024-09-28
2841,fact_student_term,Duplicate Keys,Low,3,2024-08-14
2842,dim_student_profile,Invalid Domain,Low,6,2024-12-14
2843,dim_institution,Duplicate Keys,Medium,1,2024-04-22
2844,fact_student_term,Missing Values,Low,10,2024-01-30
2845,fact_enrolment_hea,Invalid Domain,High,4,2024-10-02
2846,fact_student_term,Duplicate Keys,High,5,2024-12-27
2847,dim_time,Missing Values,Low,3,2024-08-01
2848,dim_student_profile,Outlier Detection,Low,6,2024-03-27
2849,dim_student_profile,Duplicate Keys,Low,11,2024-10-18
2850,fact_student_term,Missing Values,Medium,6,2024-01-22
2851,dim_institution,Referential Integrity,Medium,3,2024-01-21
2852,fact_enrolment_hea,Referential Integrity,Medium,2,2024-06-24
2853,dim_student_profile,Missing Values,Medium,5,2024-09-17
2854,dim_time,Invalid Domain,Low,7,2024-06-16
2855,dim_time,Invalid Domain,Medium,3,2024-08-08
2856,dim_institution,Duplicate Keys,Medium,1,2024-03-22
2857,dim_student_profile,Referential Integrity,Medium,9,2024-03-19
2858,fact_student_term,Invalid Domain,High,6,2024-10-27
2859,dim_time,Invalid Domain,Medium,6,2024-06-07
2860,dim_institution,Referential Integrity,Low,3,2024-05-22
2861,dim_student_profile,Outlier Detection,Low,4,2024-11-09
2862,dim_student_profile,Invalid Domain,Low,6,2024-02-14
2863,dim_student_profile,Missing Values,Low,2,2024-08-23
2864,dim_student_profile,Duplicate Keys,High,7,2024-06-18
2865,dim_student_profile,Invalid Domain,Low,8,2024-08-12
2866,dim_time,Invalid Domain,Medium,5,2024-10-20
2867,dim_institution,Outlier Detection,Low,6,2024-11-02
2868,dim_student_profile,Missing Values,Low,3,2024-10-06
2869,fact_enrolment_hea,Duplicate Keys,High,6,2024-03-31
2870,fact_enrolment_hea,Invalid Domain,High,6,2024-05-26
2871,dim_institution,Duplicate Keys,Low,5,2024-10-07
2872,fact_student_term,Referential Integrity,Low,8,2024-03-10
2873,fact_student_term,Invalid Domain,Low,7,2024-02-18
2874,fact_student_term,Invalid Domain,Low,5,2024-01-17
2875,fact_enrolment_hea,Referential Integrity,Low,2,2024-05-28
2876,fact_student_term,Outlier Detection,Low,2,2024-02-12
2877,dim_time,Invalid Domain,High,9,2024-07-30
2878,dim_student_profile,Duplicate Keys,Medium,4,2024-07-22
2879,fact_enrolment_hea,Missing Values,High,5,2024-07-23
2880,dim_institution,Duplicate Keys,Medium,11,2024-12-03
2881,dim_institution,Outlier Detection,Low,3,2024-03-03
2882,dim_student_profile,Missing Values,High,3,2024-01-24
2883,fact_enrolment_hea,Duplicate Keys,Low,4,2024-02-02
2884,fact_student_term,Duplicate Keys,High,3,2024-07-27
2885,fact_student_term,Referential Integrity,Low,6,2024-09-29
2886,dim_time,Outlier Detection,Low,7,2024-06-24
2887,dim_time,Referential Integrity,High,2,2024-02-13
2888,fact_student_term,Missing Values,Medium,4,2024-06-01
2889,dim_institution,Referential Integrity,High,3,2024-12-28
2890,dim_institution,Outlier Detection,High,5,2024-12-20
2891,dim_time,Invalid Domain,Low,7,2024-07-06
2892,dim_student_profile,Invalid Domain,Low,5,2024-10-11
2893,fact_student_term,Missing Values,Low,4,2024-01-12
2894,dim_time,Invalid Domain,Medium,5,2024-12-21
2895,dim_time,Referential Integrity,Medium,7,2024-05-16
2896,fact_student_term,Missing Values,Low,6,2024-03-26
2897,fact_student_term,Outlier Detection,Medium,3,2024-02-22
2898,dim_institution,Missing Values,Medium,6,2024-03-01
2899,dim_student_profile,Missing Values,Low,5,2024-04-22
2900,dim_student_profile,Duplicate Keys,Medium,4,2024-10-30
2901,fact_student_term,Duplicate Keys,Medium,2,2024-04-17
2902,fact_enrolment_hea,Missing Values,High,5,2024-11-30
2903,dim_time,Invalid Domain,Low,5,2024-10-29
2904,dim_time,Duplicate Keys,Low,5,2024-03-07
2905,fact_student_term,Outlier Detection,Low,3,2024-11-15
2906,fact_enrolment_hea,Referential Integrity,Low,6,2024-05-01
2907,dim_institution,Duplicate Keys,High,5,2024-09-10
2908,fact_student_term,Missing Values,Low,5,2024-10-26
2909,fact_student_term,Invalid Domain,Medium,6,2024-01-05
2910,dim_time,Referential Integrity,Low,5,2024-12-15
2911,fact_student_term,Duplicate Keys,Low,6,2024-08-22
2912,fact_student_term,Invalid Domain,Low,2,2024-11-30
2913,fact_student_term,Invalid Domain,Medium,12,2024-02-08
2914,dim_time,Invalid Domain,Medium,7,2024-07-18
2915,dim_institution,Missing Values,Low,4,2024-06-18
2916,dim_institution,Outlier Detection,High,5,2024-12-23
2917,fact_student_term,Invalid Domain,Low,7,2024-12-13
2918,dim_time,Referential Integrity,Low,1,2024-01-21
2919,dim_institution,Duplicate Keys,Low,5,2024-06-23
2920,dim_institution,Referential Integrity,Low,6,2024-03-14
2921,dim_institution,Missing Values,High,5,2024-10-10
2922,dim_time,Missing Values,Low,2,2024-05-28
2923,dim_time,Referential Integrity,Low,5,2024-04-22
2924,fact_student_term,Outlier Detection,Low,2,2024-10-10
2925,dim_student_profile,Missing Values,Medium,4,2024-03-26
2926,dim_institution,Missing Values,Low,5,2024-04-11
2927,dim_student_profile,Referential Integrity,Medium,6,2024-01-19
2928,dim_time,Missing Values,Low,3,2024-03-03
2929,dim_time,Outlier Detection,Low,6,2024-04-25
2930,dim_time,Outlier Detection,Medium,6,2024-06-28
2931,dim_student_profile,Outlier Detection,Low,3,2024-02-07
2932,dim_time,Duplicate Keys,High,4,2024-10-28
2933,fact_student_term,Outlier Detection,Low,4,2024-04-01
2934,dim_time,Outlier Detection,Medium,7,2024-06-21
2935,fact_enrolment_hea,Duplicate Keys,Low,4,2024-07-23
2936,dim_student_profile,Invalid Domain,Medium,7,2024-01-09
2937,fact_enrolment_hea,Missing Values,Low,5,2024-01-09
2938,dim_time,Outlier Detection,Low,2,2024-01-21
2939,fact_student_term,Missing Values,Low,6,2024-01-24
2940,dim_institution,Referential Integrity,Low,5,2024-04-04
2941,dim_time,Missing Values,Low,3,2024-07-10
2942,fact_student_term,Duplicate Keys,Low,2,2024-12-14
2943,dim_student_profile,Missing Values,Medium,8,2024-10-22
2944,fact_enrolment_hea,Missing Values,Medium,1,2024-06-28
2945,fact_enrolment_hea,Missing Values,Medium,5,2024-05-10
2946,fact_enrolment_hea,Invalid Domain,Medium,4,2024-01-21
2947,dim_student_profile,Invalid Domain,Low,6,2024-01-08
2948,fact_student_term,Referential Integrity,Low,3,2024-07-19
2949,dim_student_profile,Duplicate Keys,Low,5,2024-12-31
2950,fact_enrolment_hea,Missing Values,Medium,3,2024-01-14
2951,dim_time,Missing Values,Low,7,2024-11-27
2952,dim_institution,Missing Values,Low,5,2024-02-05
2953,dim_student_profile,Missing Values,Medium,7,2024-06-12
2954,dim_student_profile,Invalid Domain,Low,6,2024-02-14
2955,fact_student_term,Referential Integrity,High,8,2024-05-23
2956,fact_student_term,Outlier Detection,High,6,2024-01-11
2957,dim_student_profile,Duplicate Keys,Low,4,2024-11-18
2958,fact_enrolment_hea,Missing Values,Low,4,2024-12-19
2959,dim_institution,Referential Integrity,Low,2,2024-12-11
2960,fact_student_term,Outlier Detection,Medium,2,2024-07-30
2961,fact_enrolment_hea,Referential Integrity,Low,5,2024-04-22
2962,dim_time,Invalid Domain,Medium,2,2024-12-11
2963,fact_student_term,Outlier Detection,Medium,1,2024-12-10
2964,fact_enrolment_hea,Referential Integrity,Low,4,2024-01-11
2965,fact_enrolment_hea,Invalid Domain,Low,6,2024-12-01
2966,dim_institution,Referential Integrity,Medium,6,2024-12-05
2967,dim_institution,Referential Integrity,Low,9,2024-12-27
2968,dim_time,Outlier Detection,Medium,3,2024-06-14
2969,fact_enrolment_hea,Invalid Domain,Low,9,2024-09-14
2970,fact_enrolment_hea,Missing Values,Medium,6,2024-02-23
2971,dim_institution,Duplicate Keys,High,11,2024-04-02
2972,fact_student_term,Outlier Detection,High,5,2024-09-19
2973,fact_student_term,Invalid Domain,Low,2,2024-10-22
2974,dim_student_profile,Referential Integrity,Low,7,2024-02-14
2975,dim_institution,Invalid Domain,Medium,2,2024-08-04
2976,dim_student_profile,Duplicate Keys,Low,2,2024-07-07
2977,dim_institution,Duplicate Keys,Low,5,2024-04-16
2978,dim_time,Missing Values,High,7,2024-10-16
2979,fact_enrolment_hea,Missing Values,Low,4,2024-01-08
2980,dim_time,Duplicate Keys,Low,6,2024-02-01
2981,dim_institution,Outlier Detection,Low,6,2024-06-16
2982,fact_enrolment_hea,Outlier Detection,Medium,2,2024-11-26
2983,fact_student_term,Referential Integrity,Medium,10,2024-02-06
2984,fact_student_term,Missing Values,Low,4,2024-08-18
2985,dim_student_profile,Referential Integrity,Low,4,2024-07-01
2986,dim_institution,Missing Values,Low,4,2024-10-18
2987,dim_institution,Duplicate Keys,Medium,3,2024-09-02
2988,fact_student_term,Outlier Detection,Low,3,2024-01-10
2989,dim_time,Outlier Detection,High,7,2024-03-10
2990,fact_enrolment_hea,Duplicate Keys,Low,7,2024-08-24
2991,dim_time,Referential Integrity,High,7,2024-04-27
2992,dim_time,Referential Integrity,Low,3,2024-08-04
2993,fact_student_term,Invalid Domain,Medium,5,2024-07-09
2994,fact_student_term,Missing Values,Low,7,2024-12-16
2995,fact_student_term,Referential Integrity,Low,7,2024-08-26
2996,dim_student_profile,Duplicate Keys,High,4,2024-11-23
2997,dim_time,Referential Integrity,High,8,2024-11-12
2998,dim_institution,Outlier Detection,Low,8,2024-07-24
2999,fact_enrolment_hea,Missing Values,Medium,5,2024-08-09
3000,dim_student_profile,Invalid Domain,Medium,10,2024-05-25
3001,dim_institution,Missing Values,High,6,2024-07-07
3002,dim_time,Outlier Detection,Low,9,2024-08-25
3003,fact_student_term,Outlier Detection,Low,8,2024-10-18
3004,dim_time,Outlier Detection,Low,6,2024-08-10
3005,fact_enrolment_hea,Outlier Detection,Low,4,2024-09-02
3006,dim_student_profile,Duplicate Keys,High,2,2024-09-03
3007,dim_student_profile,Invalid Domain,Low,3,2024-02-07
3008,fact_enrolment_hea,Outlier Detection,Low,1,2024-07-25
3009,dim_institution,Outlier Detection,Medium,8,2024-07-05
3010,dim_institution,Referential Integrity,Medium,7,2024-12-25
3011,dim_student_profile,Invalid Domain,Low,5,2024-04-01
3012,dim_student_profile,Missing Values,Low,2,2024-01-06
3013,fact_student_term,Invalid Domain,High,7,2024-05-12
3014,dim_institution,Invalid Domain,Low,12,2024-04-01
3015,fact_enrolment_hea,Invalid Domain,Medium,5,2024-01-01
3016,dim_institution,Outlier Detection,Medium,3,2024-09-26
3017,fact_student_term,Outlier Detection,Low,4,2024-03-23
3018,dim_student_profile,Duplicate Keys,High,5,2024-10-13
3019,dim_student_profile,Missing Values,Medium,6,2024-06-27
3020,fact_student_term,Referential Integrity,Low,3,2024-11-30
3021,fact_enrolment_hea,Invalid Domain,Medium,3,2024-05-26
3022,dim_student_profile,Missing Values,Medium,1,2024-04-11
3023,dim_time,Missing Values,Medium,5,2024-10-14
3024,dim_student_profile,Duplicate Keys,High,2,2024-11-08
3025,dim_time,Referential Integrity,Low,4,2024-01-31
3026,fact_student_term,Invalid Domain,Low,2,2024-11-09
3027,fact_student_term,Referential Integrity,Low,7,2024-06-02
3028,dim_student_profile,Duplicate Keys,Low,3,2024-02-17
3029,dim_institution,Outlier Detection,Low,9,2024-02-10
3030,dim_time,Missing Values,High,6,2024-06-01
3031,fact_enrolment_hea,Invalid Domain,Medium,5,2024-06-30
3032,dim_student_profile,Outlier Detection,Medium,2,2024-08-19
3033,fact_enrolment_hea,Duplicate Keys,Medium,5,2024-04-30
3034,dim_student_profile,Referential Integrity,Medium,5,2024-07-03
3035,dim_institution,Missing Values,Low,8,2024-11-12
3036,dim_institution,Invalid Domain,High,2,2024-04-29
3037,dim_institution,Outlier Detection,Low,5,2024-12-17
3038,dim_institution,Outlier Detection,High,5,2024-08-13
3039,fact_student_term,Missing Values,Medium,6,2024-04-21
3040,fact_student_term,Referential Integrity,Low,1,2024-07-13
3041,dim_time,Duplicate Keys,Medium,3,2024-10-23
3042,fact_enrolment_hea,Referential Integrity,Low,9,2024-01-26
3043,dim_student_profile,Referential Integrity,Low,6,2024-07-12
3044,dim_student_profile,Referential Integrity,Medium,5,2024-01-19
3045,fact_student_term,Missing Values,Low,4,2024-12-08
3046,dim_student_profile,Missing Values,Low,3,2024-01-25
3047,fact_student_term,Duplicate Keys,High,11,2024-02-16
3048,dim_time,Referential Integrity,Medium,6,2024-07-17
3049,fact_enrolment_hea,Missing Values,High,3,2024-09-20
3050,dim_time,Duplicate Keys,Medium,7,2024-01-03
3051,dim_institution,Duplicate Keys,Low,6,2024-08-26
3052,dim_institution,Referential Integrity,Low,2,2024-10-15
3053,dim_institution,Invalid Domain,Medium,4,2024-01-22
3054,dim_time,Referential Integrity,High,5,2024-12-20
3055,dim_student_profile,Invalid Domain,Low,2,2024-12-19
3056,fact_enrolment_hea,Duplicate Keys,High,2,2024-01-30
3057,dim_institution,Missing Values,High,4,2024-02-16
3058,dim_institution,Outlier Detection,Medium,6,2024-11-10
3059,dim_institution,Duplicate Keys,High,4,2024-09-26
3060,fact_enrolment_hea,Missing Values,Low,6,2024-11-24
3061,dim_institution,Duplicate Keys,High,8,2024-12-26
3062,fact_enrolment_hea,Referential Integrity,Medium,7,2024-09-26
3063,dim_institution,Invalid Domain,Low,8,2024-05-31
3064,dim_time,Duplicate Keys,High,5,2024-08-13
3065,dim_time,Missing Values,Low,1,2024-09-04
3066,fact_enrolment_hea,Referential Integrity,Low,5,2024-10-31
3067,dim_time,Outlier Detection,Medium,5,2024-06-19
3068,fact_enrolment_hea,Referential Integrity,Low,7,2024-08-24
3069,dim_time,Invalid Domain,Low,2,2024-08-23
3070,dim_time,Referential Integrity,Medium,6,2024-09-15
3071,fact_enrolment_hea,Outlier Detection,Low,6,2024-10-05
3072,dim_student_profile,Missing Values,Low,3,2024-05-27
