Student_ID,Institution_Key,Faculty_Key,Level_Key,Domicile_Key,Time_Key,Student_Profile_Key,Entry_Points,Attendance_Rate,Year_of_Study,Progression_Flag,Completion_Flag,Risk_Score
27650,12,5,2,1,2,2,552,67.9585296667898,2,1,0,10.0
27651,3,4,1,3,26,12,457,71.8071596266844,4,1,1,21.0
27652,12,4,2,2,26,2,355,73.0570080831876,1,1,0,27.0
27653,6,8,2,2,17,6,469,92.50260063568253,1,1,0,18.0
27654,4,2,1,3,1,7,519,78.22203353995225,2,1,0,16.0
27655,12,4,2,2,9,8,347,85.3461822987308,2,1,0,10.0
27656,9,7,1,2,17,12,355,72.7326112131782,3,1,0,15.0
27657,4,2,1,2,26,23,224,91.62092006769532,2,1,0,26.0
27658,7,3,2,2,5,5,292,84.39316351124188,3,1,0,26.0
27659,7,5,2,2,9,23,454,80.61954678584536,1,1,0,18.0
27660,8,5,1,2,5,17,487,78.10440816740095,3,1,0,10.0
27661,14,5,2,2,17,8,351,100.0,4,1,1,10.0
27662,1,4,1,2,26,6,382,90.68108515388512,2,1,0,19.0
27663,8,6,2,2,9,10,493,75.67623517247266,2,1,0,10.0
27664,6,4,1,2,17,6,488,95.0017123266078,2,1,0,10.0
27665,11,5,1,3,2,2,438,81.48904553225273,1,1,0,24.0
27666,1,7,2,2,17,16,379,95.68518788770264,2,1,0,19.0
27667,3,7,1,2,1,7,489,82.8079806783275,1,1,0,27.0
27668,10,4,2,2,3,5,358,75.22650712617543,1,0,0,18.0
27669,3,7,2,3,2,7,538,80.0048845988289,1,1,0,24.0
27670,6,5,2,2,5,8,399,71.00684790429096,3,0,0,10.0
27671,1,2,2,2,2,15,314,79.65700734227437,3,1,0,10.0
27672,5,2,2,2,17,13,484,76.67233383994025,3,1,0,10.0
27673,7,2,2,3,2,7,414,63.37598053892045,1,1,0,61.0
27674,5,5,2,2,3,5,509,97.83666541949484,1,1,0,18.0
27675,3,3,2,2,1,8,450,67.14462499271119,4,1,1,10.0
27676,12,4,2,2,17,13,431,81.89726022342275,1,1,0,18.0
27677,3,4,2,2,3,7,388,80.41775145659037,1,0,0,18.0
27678,5,1,2,3,2,19,447,84.63710232705355,1,1,0,24.0
27679,2,4,2,2,3,7,295,78.6266485973563,3,0,0,26.0
27680,2,4,2,2,2,3,388,89.84747827707193,1,1,0,23.0
27681,14,3,2,3,9,6,233,79.56628242795658,1,1,0,40.0
27682,6,4,2,2,2,15,448,83.12837739877833,4,1,1,10.0
27683,9,2,2,1,26,7,487,79.90837146040424,1,1,0,18.0
27684,6,3,2,2,3,12,398,84.37864141352715,1,1,0,32.0
27685,4,7,2,2,1,22,438,88.15466077416391,2,0,0,10.0
27686,4,1,1,2,3,2,352,75.04470770618991,1,0,0,18.0
27687,7,3,2,2,5,9,394,96.85841050551824,3,1,0,10.0
27688,12,3,2,2,1,7,375,80.55157769048732,1,1,0,18.0
27689,12,2,2,2,1,11,385,83.57787184963074,1,0,0,23.0
27690,12,3,2,2,5,5,422,80.19951200324823,3,1,0,10.0
27691,8,4,2,2,26,2,407,89.56998951732075,4,1,1,10.0
27692,11,3,2,2,3,8,434,83.62492686189611,2,1,0,10.0
27693,1,1,2,2,1,10,382,85.51035730358954,3,1,0,10.0
27694,4,2,2,3,3,8,401,82.49477463977875,1,1,0,24.0
27695,8,2,1,2,1,6,447,70.48034180812651,3,1,0,10.0
27696,1,7,2,2,5,13,613,82.27728341481802,1,1,0,18.0
27697,4,8,2,2,5,18,617,95.333913246861,2,1,0,15.0
27698,1,3,1,2,2,19,200,96.57805597952084,1,1,0,34.0
27699,9,2,2,2,17,4,397,89.08724707777647,4,1,0,15.0
27700,4,3,2,2,3,10,356,75.19529006263653,4,1,1,10.0
27701,8,4,2,2,3,1,305,84.85353018679575,1,1,0,18.0
27702,3,2,2,2,1,5,357,86.59263164754319,1,1,0,18.0
27703,1,2,2,2,2,23,354,85.395251664163,1,1,0,27.0
27704,12,2,2,2,3,18,447,84.69145114522543,4,0,0,15.0
27705,5,5,1,2,1,7,328,78.62718602388445,1,1,0,18.0
27706,6,5,2,1,26,12,419,79.46104932238504,2,0,0,24.0
27707,7,7,1,3,5,17,331,77.81337822149274,2,1,0,16.0
27708,15,5,1,3,5,7,413,91.87191703551638,2,1,0,16.0
27709,8,3,2,2,17,7,416,90.51758676072711,2,1,0,19.0
27710,14,4,2,3,5,12,363,92.13035858782862,1,1,0,29.0
27711,9,7,2,2,9,15,517,79.07459937073132,1,1,0,18.0
27712,3,5,2,2,26,6,403,86.15063185884259,1,0,0,18.0
27713,12,3,2,2,26,6,389,86.5850916488476,1,0,0,18.0
27714,2,6,2,2,2,8,424,88.74784019310076,3,0,0,10.0
27715,7,6,1,2,9,10,374,93.44972559141216,1,0,0,18.0
27716,16,2,2,1,3,18,497,79.29886103533438,1,1,0,23.0
27717,8,7,2,2,17,11,491,74.81920486929488,4,1,1,15.0
27718,7,5,2,2,26,23,517,91.77822580202164,4,1,1,10.0
27719,3,5,2,2,9,6,358,94.87981430495152,1,1,0,18.0
27720,2,5,2,2,9,12,415,81.0935790690765,4,1,1,15.0
27721,8,1,2,3,1,15,469,84.79950615951904,1,1,0,24.0
27722,1,7,2,3,26,22,367,87.04046923237095,2,1,0,16.0
27723,2,3,2,3,1,5,443,92.22879923342607,3,0,0,16.0
27724,3,2,2,2,2,6,612,83.90655072191082,4,1,1,10.0
27725,7,4,1,2,9,6,463,86.6778096816836,3,1,0,10.0
27726,2,3,2,2,5,22,362,80.6164064862093,2,1,0,10.0
27727,4,5,2,2,9,21,541,85.69408735990515,1,0,0,23.0
27728,9,2,2,3,3,12,259,78.92573796597983,1,1,0,54.0
27729,13,2,2,3,26,3,383,87.69939631049613,3,1,0,21.0
27730,5,4,2,3,3,23,300,85.88847988687553,1,1,0,24.0
27731,8,7,2,1,2,24,340,89.35887800823849,1,1,0,23.0
27732,5,2,2,2,17,17,435,83.3457770271335,3,1,0,10.0
27733,7,3,2,2,5,12,342,81.86288290859196,4,1,1,15.0
27734,7,4,2,2,26,7,375,97.28764554362684,1,1,0,18.0
27735,11,4,2,3,9,7,412,78.15320674531793,4,1,1,16.0
27736,2,7,2,2,5,5,474,67.26415962500228,3,0,0,10.0
27737,6,2,2,2,9,2,369,100.0,1,1,0,18.0
27738,9,5,2,2,2,7,471,67.9542285022723,3,1,0,10.0
27739,3,4,2,2,17,12,278,82.37162849498282,3,1,0,40.0
27740,3,2,2,2,26,6,414,89.27291226711976,2,1,0,10.0
27741,8,5,1,2,2,7,470,63.59232337217604,1,0,0,46.0
27742,5,2,2,2,2,5,448,88.37447577358878,4,1,1,10.0
27743,3,8,2,2,17,7,307,76.30537331951825,1,1,0,18.0
27744,8,8,2,2,2,21,299,72.17787877697342,3,1,0,31.0
27745,11,6,1,3,2,12,253,89.23231342843363,3,1,0,37.0
27746,16,5,2,3,9,8,540,79.78601409153083,1,0,0,33.0
27747,11,3,2,2,1,4,433,100.0,1,1,0,23.0
27748,12,2,2,2,3,15,397,72.25165098563795,3,1,0,10.0
27749,6,2,2,2,9,20,341,81.33226033144092,1,1,0,18.0
27750,6,4,1,2,17,8,539,92.5680387362438,1,1,0,18.0
27751,12,5,1,2,5,2,319,83.98286603483399,1,1,0,18.0
27752,6,4,2,2,17,5,463,81.1639909707349,2,1,0,10.0
27753,14,7,2,2,17,6,393,92.02527409360904,1,1,0,18.0
27754,11,3,1,2,17,6,308,79.82085613514805,1,1,0,18.0
27755,11,7,2,2,17,10,307,92.22737713479177,1,1,0,18.0
27756,7,8,2,2,2,19,274,87.48152849824686,4,0,0,26.0
27757,3,3,2,2,17,7,336,74.73250235254834,1,1,0,18.0
27758,5,3,2,2,5,10,375,95.81820180947948,1,1,0,27.0
27759,1,6,2,3,17,10,298,89.94607868786267,1,0,0,40.0
27760,12,1,2,2,9,15,577,91.63325312981196,2,1,0,10.0
27761,11,5,2,2,2,18,362,75.0953077705623,3,1,0,15.0
27762,13,4,2,2,9,23,502,90.7666487755572,4,1,1,10.0
27763,6,5,2,2,2,2,350,81.87264941202874,2,1,0,10.0
27764,12,5,2,1,9,8,415,75.87122760360376,1,1,0,18.0
27765,6,2,1,2,26,22,529,89.72892197666029,3,1,0,10.0
27766,2,5,2,2,3,2,485,69.59994497571978,4,1,1,10.0
27767,12,3,2,2,3,17,382,89.28972825746177,4,0,0,10.0
27768,17,7,2,3,2,6,364,74.1516904166007,1,1,0,24.0
27769,9,3,1,2,26,5,451,91.49840314999128,1,1,0,18.0
27770,9,1,2,2,5,19,423,100.0,4,1,0,10.0
27771,3,1,2,2,26,4,313,92.37305690571694,1,0,0,23.0
27772,6,5,1,2,1,17,266,87.19837734855642,2,1,0,26.0
27773,5,5,1,2,2,7,336,89.21505253052378,4,1,1,10.0
27774,4,6,2,2,26,7,405,79.75466397215877,1,1,0,18.0
27775,13,2,2,2,5,12,397,51.274983440916,3,1,0,43.0
27776,3,7,2,2,2,18,500,80.89877481073613,3,1,0,15.0
27777,12,3,2,2,3,17,386,86.56191316144248,3,1,0,10.0
27778,8,3,2,2,17,10,380,75.51090968736922,3,1,0,10.0
27779,3,4,2,2,26,2,403,83.29905515218219,1,1,0,18.0
27780,1,1,2,2,3,1,548,100.0,1,1,0,18.0
27781,3,7,2,2,3,10,360,87.57231218497557,2,1,0,10.0
27782,9,5,1,1,9,13,367,84.12923896528582,3,1,0,10.0
27783,12,5,2,2,5,5,462,85.84678904287712,1,1,0,27.0
27784,14,4,2,2,1,13,447,84.99424825638113,2,1,0,10.0
27785,7,8,2,1,17,17,459,81.5497012124831,1,1,0,18.0
27786,1,3,2,2,26,18,460,80.20176332054614,1,1,0,23.0
27787,2,3,2,2,3,18,625,90.05683256853449,1,1,0,23.0
27788,6,7,2,3,3,2,418,95.27147445974586,2,1,0,16.0
27789,8,4,1,2,1,13,454,71.92362131761938,2,1,0,10.0
27790,15,3,2,2,5,2,365,76.99929920805039,1,1,0,18.0
27791,15,3,2,2,17,1,452,79.45992122087773,1,1,0,18.0
27792,7,2,2,3,17,6,409,95.32186489168356,2,0,0,25.0
27793,13,5,2,2,1,20,463,91.25578975243862,2,1,0,10.0
27794,1,4,2,2,3,2,503,83.74443893802709,1,1,0,18.0
27795,8,2,2,3,3,9,339,84.32431975852657,2,1,0,16.0
27796,1,5,2,2,3,10,367,84.83509332959609,2,1,0,10.0
27797,7,3,2,2,3,7,337,80.45637624075744,1,1,0,18.0
27798,2,7,2,2,9,7,377,85.16315791370026,1,1,0,27.0
27799,6,5,2,2,9,7,292,88.44687917384638,2,1,0,26.0
27800,6,6,2,2,1,20,573,82.88723843192483,2,1,0,10.0
27801,1,4,2,2,17,15,312,84.98203118452986,2,0,0,10.0
27802,9,4,1,2,2,17,502,76.71146587399188,1,1,0,18.0
27803,4,4,2,2,26,1,364,90.58630020474156,4,1,1,10.0
27804,5,4,2,2,5,22,505,82.19803624349326,2,1,0,10.0
27805,9,2,1,3,2,1,354,85.49827131519044,3,1,0,16.0
27806,7,7,2,2,9,15,392,92.94667102087284,1,1,0,18.0
27807,4,2,1,2,9,15,430,61.912201967684354,2,0,0,38.0
27808,2,2,1,2,9,3,238,99.9391401274692,2,1,0,31.0
27809,12,4,2,3,2,19,485,63.42517620903866,4,1,1,44.0
27810,9,5,2,3,9,6,370,86.77266592158381,3,0,0,16.0
27811,9,4,1,3,2,4,472,91.80520443529258,2,1,0,21.0
27812,4,5,2,2,9,12,521,93.34502765132268,2,1,0,15.0
27813,14,5,2,2,3,22,425,75.27597686673043,3,1,0,10.0
27814,13,5,2,2,3,6,423,80.91115399221148,2,0,0,10.0
27815,13,3,2,1,26,22,499,74.289367423845,1,0,0,27.0
27816,12,7,2,2,9,6,395,94.05947319145795,1,1,0,27.0
27817,12,2,2,2,1,9,352,73.87998593031563,2,1,0,10.0
27818,1,8,2,2,26,15,486,66.32147837372534,1,1,0,18.0
27819,6,3,2,2,2,2,413,79.87139173393471,3,0,0,10.0
27820,8,5,2,2,26,13,475,91.7275793072038,4,1,1,10.0
27821,1,5,2,3,9,11,259,100.0,2,1,0,37.0
27822,9,5,1,2,2,10,501,78.3171397575989,1,1,0,18.0
27823,11,2,2,2,1,22,331,87.50730818772541,3,1,0,10.0
27824,15,5,2,2,2,15,462,73.83499887477528,1,0,0,18.0
27825,13,6,1,2,3,16,418,73.73162870668907,3,1,0,10.0
27826,7,7,2,2,2,8,565,92.13284838912782,4,0,0,10.0
27827,3,6,2,1,2,6,469,84.74766101615786,1,1,0,18.0
27828,6,3,2,2,26,12,458,90.7761642121265,3,1,0,15.0
27829,3,2,2,2,1,7,498,90.73948793412656,3,1,0,10.0
27830,4,5,2,2,17,7,345,82.80010398623868,4,1,0,10.0
27831,11,5,2,2,2,6,408,89.65958255228955,2,1,0,10.0
27832,9,6,2,2,5,2,396,99.46749586928148,1,1,0,27.0
27833,6,5,2,2,17,22,456,71.12524552786005,2,1,0,19.0
27834,1,5,2,1,3,16,344,87.15770095696224,1,1,0,18.0
27835,12,2,2,2,1,13,590,87.92082617584497,1,0,0,18.0
27836,3,3,2,2,1,2,443,87.61982909990957,1,1,0,18.0
27837,9,7,2,2,3,7,464,72.32049381671321,1,1,0,18.0
27838,4,4,2,2,2,18,377,82.15467140759507,1,1,0,32.0
27839,12,4,1,2,26,6,270,88.55489292030185,1,0,0,43.0
27840,6,2,2,2,17,13,453,78.45740717198098,3,0,0,10.0
27841,3,7,2,3,3,7,447,79.46900743533718,3,1,0,16.0
27842,12,5,2,2,3,2,378,75.73279621885871,2,1,0,10.0
27843,1,6,2,2,5,6,335,78.5147221967314,3,1,0,10.0
27844,16,5,1,2,2,18,418,74.2270972609054,2,1,0,15.0
27845,13,6,2,2,17,7,322,76.56514014312073,3,1,0,10.0
27846,12,5,2,2,3,15,393,74.4647039728433,2,1,0,10.0
27847,12,5,1,2,1,6,346,88.05355988443745,2,1,0,19.0
27848,12,5,2,2,3,17,396,86.39687843902433,4,1,1,10.0
27849,9,4,2,2,3,8,315,78.70931555603235,3,1,0,10.0
27850,6,3,2,1,3,2,378,81.1224648455745,2,1,0,10.0
27851,12,2,2,2,26,10,493,79.0520166249092,1,0,0,18.0
27852,8,4,2,3,9,3,555,83.15518901843444,1,1,0,29.0
27853,6,3,2,2,5,6,244,87.30535399408278,2,1,0,26.0
27854,5,5,2,2,1,6,326,82.62534097129367,1,1,0,18.0
27855,1,2,2,2,26,2,376,86.32757156494594,3,1,0,10.0
27856,12,6,2,2,5,13,243,69.77414652287734,1,1,0,34.0
27857,7,3,2,3,3,6,229,77.27095359877914,2,1,0,32.0
27858,1,2,2,2,5,10,383,82.59575604266294,1,1,0,18.0
27859,10,7,2,2,2,17,531,76.61156351423843,1,1,0,27.0
27860,3,1,2,2,2,6,563,77.5876495235261,4,0,0,10.0
27861,9,3,1,2,9,6,471,76.27102651505552,1,1,0,18.0
27862,2,6,2,3,9,11,321,79.70060774231878,1,1,0,29.0
27863,3,2,2,2,5,15,401,68.3221746296455,2,0,0,19.0
27864,3,4,2,1,26,7,509,100.0,2,1,0,10.0
27865,12,2,2,1,26,21,439,75.4412151242952,4,1,1,15.0
27866,3,1,2,3,3,10,285,72.33744821047762,3,1,0,32.0
27867,5,2,2,2,26,7,387,81.70452164500897,1,1,0,18.0
27868,2,7,2,2,9,8,430,93.42988277132103,1,1,0,18.0
27869,13,3,1,2,26,8,400,65.41202402981345,3,1,0,10.0
27870,12,6,2,3,3,15,461,89.26537503519421,3,1,0,16.0
27871,9,5,1,2,2,20,414,87.45367132954749,1,1,0,18.0
27872,15,1,1,2,26,3,491,88.4021438251533,1,1,0,23.0
27873,1,2,2,2,26,7,344,81.33363972067897,1,1,0,18.0
27874,1,4,2,2,9,13,428,60.436057324469154,4,1,1,38.0
27875,1,3,2,2,5,12,339,74.56158736430595,1,1,0,23.0
27876,6,2,2,2,2,5,310,66.58529933586189,3,1,0,10.0
27877,1,3,2,2,5,7,437,84.35880970026003,2,1,0,10.0
27878,12,3,1,2,3,4,355,93.60704693706155,1,1,0,32.0
27879,16,5,2,1,3,6,291,100.0,2,0,0,26.0
27880,4,6,2,1,5,6,452,58.4824400526276,1,1,0,46.0
27881,12,2,1,2,9,6,429,70.67913100710693,4,0,0,10.0
27882,12,6,2,2,17,16,363,89.03690056150265,3,1,0,10.0
27883,13,3,2,2,9,6,344,72.2849198981683,3,1,0,10.0
27884,1,6,2,2,17,17,347,84.57554782141267,1,1,0,27.0
27885,5,3,2,2,17,22,490,90.33275103778467,2,1,0,19.0
27886,9,7,1,1,9,9,378,83.68183765658378,1,1,0,18.0
27887,8,4,2,3,17,12,269,77.87943932699861,2,0,0,37.0
27888,9,1,2,2,17,15,411,80.81874294249856,2,1,0,10.0
27889,11,3,2,3,17,15,519,76.70265441561762,4,1,1,16.0
27890,12,5,1,3,2,7,246,80.7440697694531,1,1,0,40.0
27891,1,3,2,2,3,15,412,78.55551030827351,2,1,0,10.0
27892,3,4,1,3,17,3,329,73.68610285619764,1,0,0,29.0
27893,9,7,2,2,3,1,508,84.77149091193343,2,1,0,10.0
27894,5,5,1,2,1,5,483,81.85651993919028,3,0,0,19.0
27895,2,4,2,2,3,18,327,93.56498892922644,3,1,0,15.0
27896,17,4,2,2,1,6,414,93.04584253492224,3,1,0,10.0
27897,12,6,2,2,2,2,324,90.96453706567362,3,0,0,19.0
27898,7,4,1,1,3,2,493,78.12459326022582,1,1,0,18.0
27899,14,3,2,2,5,6,279,82.75423491019916,3,0,0,35.0
27900,8,8,2,2,26,6,335,97.6890988255266,3,1,0,10.0
27901,6,1,2,2,2,6,332,100.0,3,0,0,10.0
27902,7,1,2,2,26,4,464,71.12770830817466,1,1,0,23.0
27903,11,5,2,2,5,21,411,74.56849779682446,1,0,0,23.0
27904,1,4,2,2,9,7,337,88.69186734716345,4,1,1,10.0
27905,16,5,2,2,9,23,454,79.54609566518269,2,1,0,10.0
27906,1,2,2,2,17,15,424,71.21263251720184,1,1,0,18.0
27907,12,2,2,2,9,1,583,79.6347422518428,1,1,0,18.0
27908,9,8,2,2,2,4,315,88.17809213289154,3,1,0,15.0
27909,6,3,2,2,9,18,602,74.05047894955578,1,1,0,23.0
27910,6,5,2,2,2,22,582,89.87899872002092,1,1,0,18.0
27911,12,5,2,2,2,5,442,66.46876400375893,2,1,0,10.0
27912,2,5,2,2,26,19,324,71.47847301502273,1,1,0,18.0
27913,1,3,2,2,9,6,625,79.03976431410246,4,1,1,10.0
27914,11,2,2,2,3,18,419,73.55797077049647,2,1,0,15.0
27915,12,3,2,2,1,12,315,78.09751105014055,3,1,0,15.0
27916,5,2,2,1,9,10,452,89.98783092878725,1,1,0,27.0
27917,1,4,2,3,9,3,400,76.54637285812174,4,1,1,21.0
27918,6,5,2,2,9,24,517,72.9798351324738,1,0,0,23.0
27919,15,4,1,2,17,5,491,85.49551858576369,1,1,0,18.0
27920,12,4,2,2,3,13,379,75.1996634906863,1,0,0,18.0
27921,2,5,2,3,3,5,352,94.67775650669294,3,0,0,16.0
27922,2,4,2,2,2,5,386,81.98002577489899,1,1,0,18.0
27923,3,7,2,2,3,10,335,95.8770965153302,1,1,0,18.0
27924,9,4,2,2,2,5,245,87.52302396252242,3,0,0,26.0
27925,4,7,2,2,1,21,391,94.19658266909336,2,1,0,15.0
27926,9,7,2,2,26,8,398,80.05948859525986,1,1,0,27.0
27927,4,7,2,2,2,1,478,67.50385198273233,3,1,0,10.0
27928,7,2,2,2,9,1,312,100.0,2,1,0,10.0
27929,11,2,2,2,5,14,513,69.7909817317693,2,1,0,15.0
27930,8,5,2,1,5,2,326,69.85555677781271,2,1,0,10.0
27931,12,4,2,2,17,5,450,81.48437570297985,2,1,0,10.0
27932,12,3,2,1,9,10,401,98.6455981165897,4,1,1,10.0
27933,4,3,2,2,2,10,312,81.61927356485668,1,1,0,18.0
27934,12,2,1,2,9,22,313,83.98763326075101,1,0,0,18.0
27935,7,4,2,1,17,6,224,90.80776661488343,3,1,0,26.0
27936,11,4,2,2,3,4,410,82.91844499246407,3,1,0,15.0
27937,7,5,2,2,2,7,501,80.46609732313759,3,1,0,10.0
27938,12,7,2,2,1,5,455,82.7727659637073,1,0,0,18.0
27939,4,7,2,2,9,18,289,89.84921588646677,1,1,0,39.0
27940,13,6,2,2,3,13,437,100.0,3,1,0,10.0
27941,13,5,2,2,17,22,437,64.83052466611107,4,1,1,38.0
27942,9,4,1,2,3,5,215,92.65895972759785,2,1,0,26.0
27943,7,3,2,2,2,5,382,96.1439493747072,4,1,1,10.0
27944,16,6,2,2,17,5,547,83.62598609129002,1,1,0,18.0
27945,6,4,1,2,17,17,427,77.70843394735151,3,1,0,10.0
27946,11,1,2,2,17,2,456,95.94297552429612,1,1,0,18.0
27947,1,6,2,2,26,16,601,72.95853085829415,1,1,0,27.0
27948,3,7,2,2,17,7,280,93.62251043021948,1,0,0,34.0
27949,3,5,2,2,26,24,484,75.17831051731557,2,0,0,15.0
27950,11,1,2,2,3,7,274,89.06825631120755,3,0,0,35.0
27951,11,1,1,3,1,14,564,90.73838586039292,2,1,0,21.0
27952,9,4,1,2,26,6,349,76.70152005358106,1,1,0,18.0
27953,2,3,2,2,3,8,441,78.27811875077988,3,1,0,10.0
27954,7,1,2,2,26,5,446,74.10356411709446,1,1,0,18.0
27955,9,5,2,2,3,18,402,85.17933609601737,1,1,0,23.0
27956,13,2,2,2,3,16,398,76.28996072194013,4,1,1,10.0
27957,13,3,2,2,1,21,325,78.91498397457438,2,1,0,15.0
27958,2,3,2,2,17,11,421,81.30348298772579,1,0,0,23.0
27959,9,5,1,2,1,2,480,87.23415617702766,1,1,0,27.0
27960,5,2,2,1,1,10,439,79.47937555681267,4,1,1,10.0
27961,14,4,2,2,17,24,422,86.68345712097793,3,1,0,15.0
27962,11,7,2,2,3,4,261,83.95540128971732,3,1,0,31.0
27963,8,8,2,2,17,5,469,73.90529130297395,3,1,0,10.0
27964,12,7,2,2,3,6,448,80.30772646405369,4,1,1,19.0
27965,5,5,2,3,17,4,487,83.16528820592397,1,1,0,29.0
27966,12,4,2,2,5,10,279,97.69391472126354,1,1,0,34.0
27967,12,1,2,3,26,7,478,100.0,1,0,0,33.0
27968,16,5,2,2,1,17,288,100.0,1,0,0,34.0
27969,5,5,2,2,3,24,449,66.17252223443009,1,1,0,23.0
27970,6,1,2,2,9,17,443,86.311790434296,1,1,0,18.0
27971,15,5,2,3,17,7,369,78.00159797743736,1,1,0,24.0
27972,15,4,2,3,17,1,428,72.54644472612028,2,1,0,16.0
27973,11,7,2,2,2,5,516,88.36417687493365,1,1,0,27.0
27974,9,5,2,2,9,5,513,82.75397737701664,3,1,0,19.0
27975,14,3,1,3,9,9,395,84.94308435138387,2,1,0,16.0
27976,1,3,2,2,1,7,396,83.8684973099099,1,1,0,18.0
27977,14,2,1,2,5,7,453,84.19438005658617,2,1,0,10.0
27978,6,2,2,2,26,10,236,66.0281972007464,2,1,0,26.0
27979,13,5,2,1,5,17,369,82.7403941430625,1,1,0,18.0
27980,9,4,2,2,26,8,405,94.1280212756192,1,1,0,18.0
27981,1,5,2,2,3,10,304,92.30212432038545,4,1,1,10.0
27982,9,6,1,2,1,19,351,77.18358950151337,2,1,0,10.0
27983,7,3,2,1,5,6,233,75.84743915583826,1,1,0,34.0
27984,12,4,2,2,2,7,395,74.95697099362005,4,1,0,10.0
27985,6,1,2,2,26,21,547,77.26816787275168,1,1,0,23.0
27986,9,2,2,2,5,7,322,78.60563437573919,1,1,0,18.0
27987,4,3,2,2,1,6,587,80.17225030995955,4,1,1,10.0
27988,14,2,1,2,2,7,616,85.10162789281077,2,1,0,10.0
27989,12,1,2,2,1,17,393,88.17663415842321,1,1,0,18.0
27990,12,2,2,1,9,10,331,85.86770248706299,3,1,0,10.0
27991,3,1,2,2,17,17,201,80.19352401170462,1,1,0,34.0
27992,10,4,2,3,3,8,403,76.62526529994348,4,1,1,25.0
27993,4,2,2,2,1,10,311,77.78200187236152,2,1,0,10.0
27994,3,5,2,2,3,7,357,87.11607938321433,1,1,0,18.0
27995,5,5,2,1,1,7,274,84.30516730605382,2,1,0,26.0
27996,13,3,2,3,9,10,459,81.53813744503577,4,1,1,16.0
27997,8,6,2,2,1,3,200,89.38494195826554,1,1,0,39.0
27998,16,1,2,2,1,6,462,86.9088887089963,3,1,0,10.0
27999,6,4,2,2,5,4,339,78.62378630873728,3,1,0,15.0
28000,4,5,2,2,17,24,289,83.73447606073358,2,1,0,31.0
28001,5,4,2,3,9,13,351,74.42558158310884,4,1,1,16.0
28002,9,4,1,2,2,18,513,93.80149985695569,3,1,0,24.0
28003,11,5,2,2,17,6,482,76.07611862830639,3,1,0,10.0
28004,13,7,2,2,26,13,362,83.55738275381611,1,1,0,18.0
28005,1,1,1,2,5,6,317,78.83376625659638,1,0,0,18.0
28006,7,4,1,2,17,4,490,77.94751115272106,4,1,1,15.0
28007,8,5,2,2,26,22,304,83.5391327409234,1,1,0,18.0
28008,7,5,2,2,9,5,520,90.20039072660612,4,1,1,10.0
28009,8,5,2,2,1,17,545,84.93118875680358,4,1,1,10.0
28010,12,5,2,2,3,9,356,84.25400321722525,2,0,0,10.0
28011,8,5,2,2,17,12,454,84.98201243171968,1,1,0,23.0
28012,8,6,1,2,17,6,418,87.50722363596867,4,1,1,10.0
28013,6,4,2,2,26,2,473,70.17073965137999,1,1,0,18.0
28014,5,5,2,2,26,6,443,83.88580838790084,1,1,0,18.0
28015,6,7,2,1,3,5,526,79.905410401208,1,1,0,18.0
28016,8,6,2,2,26,9,359,76.21386652877044,2,1,0,10.0
28017,6,7,2,2,26,10,372,71.25042936013286,2,1,0,10.0
28018,10,1,2,3,17,21,413,86.86945138507564,1,0,0,29.0
28019,11,3,2,2,3,15,339,64.23364451995516,1,0,0,46.0
28020,5,3,2,2,3,2,286,87.19168861551422,4,0,0,26.0
28021,1,7,1,2,1,11,464,84.6882622151552,2,1,0,15.0
28022,9,6,2,2,17,6,484,75.91899268914429,1,1,0,18.0
28023,7,5,2,1,1,2,342,86.52623458031832,4,1,1,10.0
28024,6,5,2,3,9,22,324,83.86013391994703,2,0,0,16.0
28025,8,3,2,2,9,10,346,76.85365817725827,4,1,1,10.0
28026,3,3,2,2,17,8,499,88.45063033355521,1,1,0,18.0
28027,3,4,2,3,26,7,529,79.6727435674424,1,1,0,24.0
28028,7,2,1,2,5,23,341,78.40006707869131,4,1,1,10.0
28029,7,5,2,2,9,18,449,100.0,1,0,0,23.0
28030,3,5,1,2,9,11,518,86.631024890532,3,1,0,15.0
28031,11,7,2,2,17,9,420,94.80601484328412,3,1,0,10.0
28032,7,4,2,2,1,12,452,87.22503813807414,3,1,0,15.0
28033,11,1,1,2,17,18,467,91.14462495875188,1,0,0,32.0
28034,12,8,2,1,5,1,496,81.11125640983536,1,1,0,18.0
28035,1,7,2,3,5,7,363,99.76736725656028,2,0,0,16.0
28036,8,1,2,2,3,5,396,68.39377776627666,2,1,0,10.0
28037,5,3,2,2,17,5,568,78.24538005379695,3,1,0,10.0
28038,7,4,1,2,9,12,377,83.22348673376031,2,1,0,15.0
28039,3,2,1,2,1,12,332,93.73974199670434,4,1,1,15.0
28040,7,5,2,3,1,6,416,74.15081420002217,2,1,0,16.0
28041,1,5,2,2,2,13,385,92.60716537007158,1,1,0,18.0
28042,7,7,2,2,2,7,460,72.68654528053061,2,0,0,10.0
28043,12,5,2,3,26,10,421,79.067251484337,2,1,0,16.0
28044,13,8,2,2,9,21,475,79.56715089688561,1,1,0,23.0
28045,13,7,2,2,2,21,386,83.33030706300917,2,1,0,15.0
28046,13,6,2,2,1,10,463,97.56149617851833,4,1,1,10.0
28047,8,3,2,2,9,2,479,100.0,3,1,0,19.0
28048,2,3,2,3,17,6,443,89.55565754118332,2,1,0,25.0
